,id,age,taille,poids,niveau_etude,revenu_estime_mois,historique_credits,risque_personnel,date_creation_compte,score_credit,loyer_mensuel,sport_licence_oui,sport_licence_non,smoker_oui,smoker_non,situation_familiale_célibataire,situation_familiale_marié,situation_familiale_divorcé,situation_familiale_veuf,montant_pret
3995,4194,34,161.7,75.9,2,2748,1.0,0.99,2020-07-01,574.0,5000.0,0,1,1,0,0,1,0,0,500.0
3996,4195,62,188.5,63.5,3,3408,3.0,0.18,2021-01-14,574.0,10000.0,0,1,1,0,1,0,0,0,15827.934749938537
3997,4196,48,183.9,76.5,4,2960,3.0,0.82,2023-06-07,377.0,1290.96,1,0,1,0,0,1,0,0,3377.096711691871
3998,4197,30,172.3,85.4,0,1500,3.0,0.94,2025-01-17,574.0,5000.0,0,1,1,0,0,0,0,1,500.0
3999,4198,72,157.4,43.7,1,1108,3.0,0.1,2022-07-01,362.0,5000.0,1,0,0,1,0,0,1,0,500.0
4000,4199,64,173.9,73.7,0,983,1.0,0.47,2025-03-12,825.0,5000.0,1,0,1,0,0,0,0,1,500.0
4001,4200,48,175.7,70.0,2,2105,5.0,0.2,2021-06-27,389.0,10000.0,1,0,1,0,0,1,0,0,500.0
4002,4201,28,172.1,65.4,2,3221,1.0,0.27,2022-02-19,574.0,426.28,1,0,0,1,0,0,0,0,14089.94274231219
4003,4202,33,194.0,58.9,3,2198,5.0,0.32,2024-07-19,667.0,5000.0,1,0,0,1,0,1,0,0,25406.264430954623
4004,4203,49,177.2,78.5,2,2440,3.0,0.35,2025-05-11,574.0,5000.0,1,0,0,1,0,0,1,0,24097.307916597787
4005,4204,20,163.8,61.4,4,1850,5.0,0.74,2022-08-11,574.0,5000.0,0,1,1,0,0,0,0,0,500.0
4006,4205,26,175.8,72.9,4,4240,0.0,0.73,2025-02-06,574.0,10000.0,0,1,0,1,1,0,0,0,31374.50851745942
4007,4206,31,166.2,51.2,0,3433,3.0,0.16,2022-01-31,574.0,500.11,0,1,1,0,0,1,0,0,18829.570379050907
4008,4207,61,172.8,73.7,4,500,3.0,0.39,2024-03-21,529.0,5000.0,0,1,1,0,0,1,0,0,500.0
4009,4208,64,179.9,78.6,3,1831,1.0,0.31,2022-09-28,574.0,5000.0,0,1,1,0,0,0,0,1,500.0
4010,4209,50,161.2,69.8,2,3785,3.0,0.2,2020-06-25,574.0,10000.0,1,0,1,0,0,0,0,0,27736.019753773995
4011,4210,47,159.9,80.4,1,1021,4.0,0.67,2025-04-05,574.0,481.26,1,0,1,0,0,0,1,0,500.0
4012,4211,54,181.1,73.4,0,3390,4.0,0.52,2020-12-25,410.0,268.37,0,1,1,0,1,0,0,0,500.0
4013,4212,75,161.0,100.3,0,1940,4.0,0.61,2024-02-19,574.0,10000.0,0,1,0,1,1,0,0,0,500.0
4014,4213,56,161.8,72.2,3,1689,3.0,0.33,2021-07-23,398.0,10000.0,1,0,0,1,0,1,0,0,500.0
4015,4214,47,153.2,58.1,4,2495,0.0,0.8,2024-07-30,574.0,1009.67,1,0,0,1,0,0,0,0,19575.6803312617
4016,4215,21,163.9,82.8,3,1951,3.0,0.23,2021-07-09,574.0,10000.0,1,0,1,0,0,0,0,0,14797.96511702197
4017,4216,43,150.7,64.6,3,3349,3.0,0.44,2025-04-09,574.0,5000.0,1,0,1,0,0,0,1,0,20522.69930985096
4018,4217,42,174.5,72.3,1,1299,0.0,0.18,2025-02-20,405.0,10000.0,1,0,1,0,0,1,0,0,500.0
4019,4218,39,162.4,69.9,2,2235,3.0,0.71,2020-01-27,574.0,10000.0,0,1,1,0,0,1,0,0,4153.105009507231
4020,4219,50,176.2,75.2,2,1818,3.0,0.03,2025-06-04,735.0,5000.0,0,1,1,0,0,0,0,0,6322.875750410445
4021,4220,34,151.4,89.7,4,3180,5.0,0.89,2020-05-22,669.0,5000.0,0,1,1,0,0,0,1,0,2851.088453235267
4022,4221,25,191.2,45.3,1,3121,0.0,0.64,2021-08-10,574.0,10000.0,0,1,1,0,0,0,0,0,500.0
4023,4223,63,163.9,99.9,2,1037,0.0,0.16,2022-05-25,574.0,587.73,1,0,1,0,0,1,0,0,18901.087729083687
4024,4224,26,159.2,72.6,3,2591,3.0,0.89,2021-09-09,574.0,1339.51,0,1,1,0,0,0,0,0,500.0
4025,4225,50,171.9,100.8,2,2289,3.0,0.02,2022-03-01,840.0,1021.0,0,1,0,1,1,0,0,0,15824.651856603808
4026,4226,64,165.3,49.4,4,2854,3.0,0.79,2024-06-10,574.0,10000.0,1,0,0,1,0,1,0,0,2322.637644558847
4027,4227,40,166.3,50.4,1,3176,3.0,0.76,2023-06-07,820.0,913.51,0,1,1,0,0,0,1,0,15281.37788037115
4028,4228,46,157.2,59.9,0,2565,2.0,0.39,2021-09-25,574.0,5000.0,1,0,1,0,0,0,1,0,4945.904112282128
4029,4229,72,169.6,57.2,0,1362,3.0,0.91,2021-03-31,574.0,5000.0,1,0,0,1,0,0,1,0,500.0
4030,4230,29,172.8,81.7,0,3954,4.0,0.96,2024-04-15,574.0,1494.94,1,0,1,0,0,1,0,0,500.0
4031,4231,60,184.3,54.0,3,3121,3.0,0.99,2024-07-30,829.0,10000.0,0,1,0,1,0,0,0,0,23273.49055432269
4032,4232,22,172.2,81.8,2,1871,3.0,0.79,2024-06-05,574.0,5000.0,1,0,1,0,0,0,0,0,15996.974511034998
4033,4233,73,171.2,45.2,3,4413,3.0,0.53,2022-01-28,574.0,758.6,1,0,0,1,0,0,0,1,26860.904431568088
4034,4235,28,163.1,52.4,3,2902,4.0,0.17,2024-08-26,816.0,5000.0,1,0,1,0,0,1,0,0,500.0
4035,4236,20,173.5,51.6,4,2802,3.0,0.85,2020-03-07,325.0,10000.0,0,1,0,1,1,0,0,0,500.0
4036,4237,19,143.7,62.3,0,2372,3.0,0.57,2025-04-23,574.0,5000.0,1,0,1,0,1,0,0,0,2415.3656194377777
4037,4238,25,165.1,81.4,2,4211,1.0,0.77,2024-02-15,574.0,10000.0,0,1,1,0,0,1,0,0,500.0
4038,4239,39,184.9,81.6,0,4666,3.0,0.24,2024-05-24,574.0,5000.0,0,1,1,0,0,0,1,0,500.0
4039,4241,48,168.8,62.3,2,2973,3.0,0.53,2020-02-27,574.0,5000.0,1,0,0,1,0,0,0,1,500.0
4040,4242,69,174.9,85.2,3,2844,3.0,0.64,2021-06-02,543.0,10000.0,1,0,0,1,0,0,0,1,500.0
4041,4243,19,175.1,87.3,0,1326,3.0,0.63,2022-12-01,609.0,10000.0,1,0,1,0,1,0,0,0,500.0
4042,4244,28,173.1,67.3,3,1637,0.0,0.88,2021-02-26,574.0,5000.0,1,0,0,1,1,0,0,0,958.6127907733318
4043,4245,18,174.9,79.8,3,4368,3.0,0.83,2022-03-12,574.0,901.8,0,1,0,1,0,1,0,0,6377.650835333084
4044,4246,18,170.1,86.0,0,1280,3.0,0.76,2023-12-27,574.0,623.76,0,1,1,0,1,0,0,0,500.0
4045,4247,68,165.2,92.9,3,4261,0.0,0.84,2024-11-06,574.0,5000.0,1,0,1,0,1,0,0,0,500.0
4046,4248,29,165.6,69.5,1,3010,2.0,0.32,2022-12-28,618.0,710.59,1,0,0,1,0,1,0,0,500.0
4047,4249,63,175.4,59.3,3,3236,2.0,0.16,2023-02-01,574.0,930.51,0,1,0,1,0,0,1,0,12133.647642554954
4048,4250,23,169.5,45.8,4,4609,3.0,0.22,2023-11-23,396.0,5000.0,0,1,0,1,0,0,0,0,21921.80831619777
4049,4251,60,155.8,65.5,4,1177,3.0,0.08,2022-01-24,574.0,5000.0,1,0,0,1,0,0,0,1,19893.399954778804
4050,4252,74,180.5,75.8,3,646,1.0,0.01,2021-10-15,723.0,10000.0,0,1,1,0,1,0,0,0,500.0
4051,4254,20,175.5,85.5,3,3367,5.0,0.2,2020-12-11,336.0,5000.0,1,0,1,0,0,0,1,0,25956.68916896081
4052,4255,55,187.1,55.7,1,500,3.0,0.62,2025-03-18,574.0,5000.0,1,0,1,0,1,0,0,0,500.0
4053,4256,48,155.9,44.8,0,2752,1.0,0.23,2020-11-29,735.0,10000.0,1,0,1,0,1,0,0,0,500.0
4054,4257,54,176.4,66.7,4,834,3.0,0.04,2022-06-11,574.0,10000.0,1,0,1,0,0,0,0,0,1538.430860001853
4055,4258,42,176.3,77.3,3,4068,3.0,0.06,2022-10-15,308.0,10000.0,0,1,0,1,0,0,0,1,23791.873052787734
4056,4259,59,170.9,77.6,3,1509,1.0,0.84,2023-10-16,417.0,5000.0,1,0,1,0,0,0,0,1,7361.055154846401
4057,4260,23,185.7,74.0,1,4321,3.0,0.65,2024-06-23,574.0,5000.0,1,0,0,1,0,1,0,0,19647.87116393604
4058,4261,30,162.5,85.2,1,2493,0.0,0.28,2022-03-04,574.0,10000.0,0,1,0,1,0,0,1,0,500.0
4059,4262,64,189.3,46.2,3,1923,3.0,0.21,2021-08-06,604.0,773.95,1,0,1,0,0,1,0,0,500.0
4060,4263,25,173.8,69.5,2,2968,4.0,0.09,2023-08-16,574.0,10000.0,1,0,1,0,1,0,0,0,9704.611035999003
4061,4264,18,169.6,48.3,3,2431,4.0,0.07,2023-09-06,682.0,5000.0,1,0,0,1,0,0,0,0,8580.373393477852
4062,4265,53,177.2,90.2,2,2381,3.0,0.92,2023-05-29,574.0,10000.0,0,1,1,0,1,0,0,0,500.0
4063,4266,38,182.5,77.0,2,2352,3.0,0.77,2024-06-10,574.0,10000.0,1,0,0,1,0,0,0,1,30456.57453082284
4064,4267,74,181.5,76.7,1,5488,0.0,0.33,2021-10-26,574.0,806.19,1,0,1,0,0,0,1,0,1114.8645861387158
4065,4268,64,162.8,58.5,4,3162,3.0,1.0,2022-05-11,574.0,5000.0,0,1,1,0,0,0,1,0,500.0
4066,4269,64,147.9,76.6,0,1241,2.0,0.76,2022-10-21,574.0,5000.0,1,0,0,1,0,0,0,0,500.0
4067,4270,73,163.9,93.5,2,4378,3.0,0.91,2020-06-12,574.0,5000.0,0,1,1,0,1,0,0,0,500.0
4068,4271,60,164.2,77.5,1,3091,3.0,0.94,2020-06-18,574.0,5000.0,0,1,1,0,0,0,1,0,500.0
4069,4272,71,169.2,66.3,4,2734,2.0,0.27,2021-10-22,808.0,10000.0,0,1,1,0,1,0,0,0,500.0
4070,4273,32,171.2,100.8,0,4160,3.0,0.95,2020-03-01,574.0,5000.0,0,1,0,1,0,0,0,1,500.0
4071,4274,69,175.2,75.5,2,2346,3.0,0.51,2022-10-14,723.0,5000.0,1,0,0,1,0,1,0,0,500.0
4072,4276,38,160.1,70.9,3,3541,3.0,0.61,2022-04-18,574.0,10000.0,1,0,0,1,0,0,0,0,14333.723745714326
4073,4277,59,181.3,62.9,2,1919,3.0,0.28,2020-08-03,695.0,5000.0,0,1,1,0,0,0,1,0,500.0
4074,4278,29,173.1,88.0,2,2848,0.0,0.22,2023-06-09,389.0,5000.0,0,1,1,0,0,0,0,1,6079.575545602544
4075,4279,34,182.0,88.2,3,1993,1.0,0.04,2023-10-27,358.0,1032.53,1,0,0,1,0,1,0,0,2556.558250304012
4076,4281,47,192.5,68.8,2,1342,1.0,0.83,2021-07-10,434.0,5000.0,1,0,1,0,0,0,1,0,500.0
4077,4282,65,168.3,46.2,0,500,3.0,0.39,2021-07-02,671.0,626.7,0,1,1,0,1,0,0,0,500.0
4078,4283,54,183.6,78.8,3,3362,5.0,0.13,2022-09-15,623.0,10000.0,0,1,1,0,1,0,0,0,500.0
4079,4284,65,169.9,60.0,1,1442,0.0,0.09,2022-04-10,574.0,5000.0,0,1,0,1,0,0,0,0,500.0
4080,4285,35,186.4,47.0,4,2665,0.0,0.59,2020-09-02,574.0,5000.0,1,0,1,0,0,0,0,1,17561.76564637895
4081,4287,43,164.2,75.1,1,3859,5.0,0.52,2024-08-26,574.0,5000.0,0,1,0,1,0,1,0,0,15296.388157171425
4082,4288,42,167.8,40.0,2,2079,3.0,0.77,2020-06-24,717.0,10000.0,1,0,0,1,1,0,0,0,9530.655382575069
4083,4289,72,170.1,65.0,4,1636,3.0,0.57,2021-06-17,574.0,654.71,0,1,1,0,0,0,0,0,500.0
4084,4290,71,170.9,55.6,4,1646,0.0,0.1,2025-03-29,574.0,5000.0,1,0,0,1,1,0,0,0,25335.829506366023
4085,4291,65,170.8,75.8,2,1304,3.0,0.97,2025-03-05,762.0,5000.0,1,0,1,0,0,0,1,0,15946.429349493175
4086,4292,58,163.0,59.0,4,3099,3.0,0.74,2024-12-11,414.0,5000.0,1,0,0,1,0,0,1,0,10356.017157613
4087,4293,41,173.2,63.3,3,4253,3.0,0.4,2020-09-10,574.0,5000.0,1,0,0,1,1,0,0,0,5342.567635062768
4088,4295,43,162.7,80.9,2,1733,5.0,0.9,2020-02-13,756.0,767.26,0,1,1,0,0,0,0,1,500.0
4089,4296,33,166.4,72.7,2,2234,3.0,0.4,2022-08-04,652.0,531.94,0,1,0,1,1,0,0,0,500.0
4090,4297,74,160.1,52.3,0,2015,3.0,0.98,2024-12-23,805.0,5000.0,0,1,0,1,0,0,0,0,500.0
4091,4298,43,180.3,81.7,1,1878,3.0,0.87,2024-05-02,355.0,10000.0,0,1,0,1,0,0,1,0,500.0
4092,4299,19,156.6,72.4,3,1423,2.0,0.28,2022-02-08,574.0,5000.0,0,1,0,1,1,0,0,0,11726.134578745818
4093,4300,42,172.7,79.1,3,2260,3.0,0.33,2025-01-17,574.0,5000.0,1,0,1,0,0,0,0,0,500.0
4094,4301,27,186.1,40.2,4,4465,3.0,0.5,2021-01-30,574.0,5000.0,0,1,1,0,0,0,0,0,19533.743026230783
4095,4302,20,179.9,53.0,3,2697,3.0,0.25,2021-08-09,719.0,10000.0,0,1,0,1,0,0,1,0,32750.37703664671
4096,4303,74,169.8,61.7,2,4552,3.0,0.81,2022-06-27,574.0,10000.0,0,1,0,1,0,0,1,0,24200.030468180645
4097,4304,30,159.8,69.7,0,3610,3.0,0.21,2023-11-27,811.0,10000.0,1,0,0,1,0,0,1,0,6352.59293674033
4098,4305,46,176.8,78.1,2,1484,0.0,0.4,2025-02-07,574.0,400.01,1,0,1,0,1,0,0,0,500.0
4099,4306,75,163.3,80.9,2,1591,2.0,0.67,2020-09-07,667.0,5000.0,1,0,1,0,0,1,0,0,500.0
4100,4307,49,170.3,84.1,4,1781,3.0,0.52,2021-11-16,574.0,5000.0,1,0,1,0,1,0,0,0,500.0
4101,4308,33,167.5,54.8,0,1447,4.0,0.5,2021-07-05,466.0,5000.0,1,0,1,0,0,0,0,0,1321.4322127184537
4102,4309,23,179.6,83.8,1,5395,5.0,0.78,2021-05-31,574.0,10000.0,0,1,1,0,0,0,1,0,500.0
4103,4310,50,174.8,67.8,1,2901,2.0,0.1,2022-04-07,574.0,5000.0,0,1,0,1,0,0,0,1,500.0
4104,4311,61,169.8,66.6,2,2284,3.0,0.64,2024-06-27,302.0,5000.0,0,1,1,0,0,0,1,0,500.0
4105,4312,22,186.9,62.8,4,1358,3.0,0.11,2023-11-09,622.0,864.6,0,1,1,0,0,0,0,0,500.0
4106,4313,42,162.1,68.7,3,3727,3.0,0.9,2022-10-31,535.0,10000.0,0,1,0,1,0,0,0,0,21558.291403401545
4107,4314,35,170.3,99.2,2,1981,3.0,0.59,2021-12-12,574.0,10000.0,1,0,1,0,0,0,0,0,500.0
4108,4315,39,163.7,87.3,0,500,4.0,0.26,2022-05-23,574.0,10000.0,1,0,0,1,0,0,1,0,500.0
4109,4316,46,176.9,61.2,2,2158,3.0,0.29,2021-04-04,398.0,5000.0,1,0,1,0,0,0,0,1,500.0
4110,4317,64,170.7,65.3,2,1014,5.0,0.3,2022-09-22,574.0,717.97,1,0,1,0,0,0,0,0,9142.846620894568
4111,4318,73,170.1,84.8,0,1392,3.0,0.44,2023-11-21,434.0,5000.0,0,1,1,0,0,0,0,0,500.0
4112,4319,20,164.6,49.9,0,2423,3.0,0.37,2020-07-29,574.0,5000.0,0,1,0,1,1,0,0,0,4106.439828727424
4113,4321,28,173.5,59.3,0,500,3.0,0.0,2023-03-23,753.0,10000.0,1,0,1,0,1,0,0,0,500.0
4114,4322,56,164.4,70.4,3,3248,4.0,0.5,2022-07-11,635.0,10000.0,0,1,1,0,0,0,0,1,4318.224937425991
4115,4323,28,175.5,75.0,1,2175,1.0,0.29,2024-10-24,574.0,10000.0,0,1,0,1,0,0,1,0,500.0
4116,4324,45,163.6,64.6,0,2483,1.0,0.33,2021-06-16,574.0,898.74,1,0,1,0,0,0,0,1,500.0
4117,4325,59,163.3,77.4,4,500,3.0,0.53,2020-11-02,520.0,5000.0,1,0,1,0,0,0,0,0,500.0
4118,4326,67,162.8,50.7,2,2873,3.0,0.17,2024-03-22,447.0,5000.0,1,0,0,1,0,0,0,1,21412.646546155163
4119,4327,32,152.2,80.6,1,1733,3.0,0.39,2021-02-03,574.0,5000.0,0,1,0,1,0,0,0,1,500.0
4120,4328,73,174.3,86.4,1,1844,4.0,0.81,2024-03-11,574.0,10000.0,0,1,0,1,1,0,0,0,9397.267257410613
4121,4329,24,156.8,96.4,3,1786,2.0,0.1,2022-07-27,411.0,5000.0,1,0,0,1,0,0,0,1,1543.7995932131057
4122,4330,44,166.3,54.0,2,500,3.0,0.82,2025-05-06,504.0,5000.0,1,0,0,1,0,0,1,0,6654.334681743459
4123,4331,58,177.4,74.0,1,5707,3.0,0.05,2023-07-04,544.0,10000.0,0,1,0,1,0,1,0,0,27852.6523836296
4124,4332,47,174.3,65.9,2,4675,3.0,0.55,2021-06-06,574.0,5000.0,0,1,1,0,1,0,0,0,500.0
4125,4333,23,180.1,42.8,1,2226,3.0,0.32,2022-12-12,574.0,5000.0,0,1,1,0,0,0,0,0,6857.026777283623
4126,4334,22,182.4,82.6,3,1675,3.0,0.75,2022-08-03,833.0,5000.0,0,1,0,1,0,0,1,0,500.0
4127,4335,28,181.3,62.7,1,2422,4.0,0.41,2022-05-31,574.0,5000.0,0,1,0,1,1,0,0,0,500.0
4128,4336,44,164.4,62.4,0,3628,3.0,0.62,2025-06-03,819.0,974.52,0,1,1,0,0,0,0,0,500.0
4129,4337,59,187.8,91.2,3,500,2.0,0.7,2021-05-08,629.0,5000.0,1,0,1,0,1,0,0,0,500.0
4130,4339,34,176.9,48.6,2,500,3.0,0.63,2022-06-07,410.0,1197.68,1,0,0,1,0,0,0,0,21831.407458113743
4131,4340,20,177.5,43.5,3,2100,5.0,0.31,2024-05-14,574.0,5000.0,0,1,1,0,1,0,0,0,500.0
4132,4341,58,182.7,63.6,2,1231,1.0,0.19,2021-12-21,454.0,5000.0,1,0,1,0,0,0,1,0,500.0
4133,4342,31,167.6,83.7,3,3776,0.0,0.43,2020-01-03,574.0,5000.0,1,0,1,0,0,1,0,0,17506.40070958448
4134,4343,41,165.7,80.0,2,3353,3.0,0.72,2022-05-11,361.0,293.66,1,0,1,0,0,0,0,1,500.0
4135,4344,74,174.8,53.8,3,1859,0.0,0.31,2024-06-20,440.0,5000.0,1,0,0,1,0,1,0,0,6452.358874797539
4136,4345,23,176.1,84.0,4,2220,1.0,0.27,2020-01-01,575.0,10000.0,0,1,1,0,0,0,0,0,3394.3892155774934
4137,4346,43,169.0,78.6,0,3329,5.0,0.79,2020-11-02,574.0,10000.0,0,1,0,1,0,1,0,0,500.0
4138,4347,29,167.2,84.6,0,1587,2.0,0.52,2023-05-22,669.0,5000.0,1,0,1,0,0,0,1,0,500.0
4139,4348,43,181.8,63.5,4,746,3.0,0.39,2021-07-16,748.0,5000.0,1,0,1,0,0,1,0,0,19072.52744832435
4140,4349,53,147.7,79.1,4,3371,3.0,0.9,2022-04-16,574.0,973.11,1,0,0,1,0,0,0,0,14297.420746471378
4141,4350,54,168.9,60.3,0,1109,3.0,0.41,2024-05-09,574.0,5000.0,1,0,1,0,1,0,0,0,500.0
4142,4351,19,179.4,72.4,3,3738,4.0,1.0,2021-05-02,574.0,10000.0,1,0,1,0,1,0,0,0,500.0
4143,4352,71,161.9,89.2,4,1666,4.0,0.7,2020-09-23,587.0,478.77,1,0,1,0,0,0,0,1,8576.511961665088
4144,4353,73,157.6,65.0,3,1529,3.0,0.44,2020-09-07,624.0,433.12,1,0,0,1,0,0,0,1,500.0
4145,4354,44,155.0,102.6,0,2286,0.0,0.1,2023-10-04,801.0,5000.0,1,0,0,1,0,1,0,0,500.0
4146,4355,54,163.2,71.6,2,3714,0.0,0.85,2023-07-24,467.0,10000.0,0,1,0,1,0,0,0,0,500.0
4147,4357,56,169.7,105.0,0,1983,2.0,0.78,2021-07-16,574.0,881.08,0,1,1,0,0,0,1,0,500.0
4148,4358,26,143.7,79.7,3,3016,2.0,0.57,2024-03-06,740.0,547.78,1,0,0,1,0,0,0,1,500.0
4149,4359,31,188.9,55.2,4,4098,3.0,0.72,2025-02-26,644.0,10000.0,0,1,1,0,0,0,0,1,500.0
4150,4360,49,178.8,94.0,2,2389,3.0,0.69,2025-03-28,513.0,10000.0,0,1,1,0,0,0,0,1,500.0
4151,4361,24,166.6,69.2,0,2429,4.0,0.09,2022-09-08,778.0,5000.0,0,1,0,1,0,0,1,0,11139.309155316894
4152,4362,32,162.5,82.1,3,2899,3.0,0.63,2021-11-07,499.0,5000.0,1,0,0,1,0,0,0,0,7472.29991054522
4153,4363,59,176.9,78.4,1,2553,3.0,0.82,2024-07-10,602.0,5000.0,1,0,1,0,0,0,0,0,500.0
4154,4364,27,166.2,91.4,4,2131,3.0,0.5,2021-07-13,362.0,5000.0,0,1,1,0,1,0,0,0,9006.558799127612
4155,4365,43,166.9,84.9,1,871,1.0,0.42,2024-10-07,574.0,5000.0,1,0,0,1,0,0,0,0,500.0
4156,4366,29,167.8,65.1,2,3034,3.0,0.07,2022-02-25,666.0,5000.0,1,0,1,0,1,0,0,0,11137.274139706704
4157,4367,23,162.5,51.1,0,3772,3.0,0.4,2020-12-02,508.0,5000.0,1,0,1,0,0,0,0,1,8169.477310373069
4158,4368,35,163.1,92.0,3,751,3.0,0.28,2024-04-22,846.0,303.3,0,1,0,1,0,0,1,0,500.0
4159,4369,42,172.7,82.7,1,2456,0.0,0.39,2021-08-25,574.0,527.36,0,1,0,1,0,0,1,0,25478.48631626202
4160,4370,42,155.2,54.3,0,3779,1.0,0.29,2021-12-17,684.0,349.88,0,1,1,0,0,1,0,0,1603.4388858384957
4161,4371,24,173.1,82.8,3,3370,2.0,0.72,2022-06-13,574.0,5000.0,0,1,0,1,0,0,1,0,21447.62734929945
4162,4372,34,178.7,62.6,2,3624,3.0,0.47,2022-02-16,574.0,10000.0,1,0,0,1,0,0,0,0,10027.51818331013
4163,4373,19,188.3,54.7,4,1160,4.0,0.91,2021-02-21,574.0,10000.0,1,0,1,0,0,1,0,0,500.0
4164,4374,58,192.1,64.7,0,1969,3.0,0.63,2023-02-02,574.0,10000.0,0,1,1,0,0,0,0,1,500.0
4165,4375,56,158.3,63.0,2,2587,3.0,0.89,2025-03-28,574.0,10000.0,0,1,1,0,0,1,0,0,500.0
4166,4376,63,159.5,78.4,2,4925,3.0,0.2,2021-05-02,714.0,5000.0,1,0,0,1,0,0,0,0,3518.78591046614
4167,4377,62,191.8,58.0,1,2141,2.0,0.66,2025-04-05,411.0,5000.0,1,0,1,0,0,1,0,0,500.0
4168,4379,45,175.1,86.6,2,1721,3.0,0.0,2024-07-17,574.0,10000.0,0,1,0,1,0,0,0,1,7478.874422949827
4169,4381,22,170.4,48.8,4,1216,3.0,0.94,2024-06-19,436.0,5000.0,1,0,1,0,0,1,0,0,27693.99468450239
4170,4382,30,188.5,59.8,3,500,5.0,0.74,2023-01-31,574.0,10000.0,1,0,1,0,0,1,0,0,4108.318463307138
4171,4383,25,168.1,89.7,3,1175,2.0,0.17,2022-01-25,574.0,5000.0,1,0,1,0,0,0,0,1,22790.04522734334
4172,4384,38,178.8,69.0,2,3006,4.0,0.98,2024-12-19,717.0,1066.08,1,0,0,1,0,0,0,0,13824.042550737264
4173,4385,73,170.8,52.8,3,2917,3.0,0.07,2022-07-23,574.0,5000.0,0,1,1,0,1,0,0,0,28444.046460504247
4174,4386,46,156.3,68.1,4,2695,3.0,0.73,2024-10-07,630.0,10000.0,1,0,1,0,0,1,0,0,25201.7216275774
4175,4387,65,181.2,88.7,1,2489,3.0,0.74,2022-12-14,574.0,5000.0,1,0,1,0,0,0,1,0,500.0
4176,4388,59,164.3,56.3,0,1969,5.0,0.35,2021-10-05,321.0,920.19,0,1,1,0,0,0,0,0,500.0
4177,4389,37,161.6,67.7,1,4076,1.0,0.93,2023-09-15,472.0,10000.0,0,1,0,1,1,0,0,0,17496.156643243183
4178,4390,27,165.1,50.3,3,2352,5.0,0.06,2024-11-25,574.0,5000.0,1,0,0,1,0,0,1,0,500.0
4179,4391,46,187.9,69.2,0,2203,2.0,0.72,2024-03-06,535.0,5000.0,1,0,1,0,1,0,0,0,500.0
4180,4392,75,154.8,87.5,2,2295,3.0,0.02,2020-07-31,574.0,5000.0,0,1,1,0,0,0,1,0,500.0
4181,4393,72,175.4,80.9,4,2459,5.0,0.41,2022-05-12,574.0,5000.0,0,1,1,0,0,0,0,0,6456.091268901413
4182,4394,57,163.6,85.7,1,2585,3.0,0.5,2023-02-06,574.0,5000.0,1,0,1,0,1,0,0,0,500.0
4183,4395,69,161.8,37.9,2,2033,5.0,0.7,2023-06-08,719.0,10000.0,0,1,0,1,0,0,0,1,17903.12853385879
4184,4396,28,167.3,63.7,3,1674,3.0,0.42,2020-05-25,574.0,10000.0,1,0,1,0,0,0,0,1,20917.90678042289
4185,4397,29,162.0,79.5,0,1730,3.0,0.44,2021-04-12,455.0,5000.0,1,0,0,1,1,0,0,0,500.0
4186,4398,72,165.9,57.7,0,3042,2.0,0.99,2025-05-26,574.0,5000.0,0,1,1,0,0,1,0,0,500.0
4187,4399,72,169.9,60.5,4,1490,1.0,0.41,2024-06-28,574.0,5000.0,1,0,1,0,0,1,0,0,500.0
4188,4400,33,170.4,64.7,1,1583,3.0,0.02,2021-11-18,574.0,5000.0,1,0,0,1,0,0,1,0,5574.236883160662
4189,4401,38,155.7,85.8,2,1627,5.0,0.41,2020-04-03,761.0,5000.0,0,1,1,0,0,0,0,0,5679.393766814201
4190,4402,29,168.7,70.0,2,3168,5.0,0.69,2024-07-18,574.0,10000.0,0,1,0,1,0,0,0,1,500.0
4191,4403,40,167.6,73.0,0,4069,4.0,0.45,2020-02-25,713.0,10000.0,1,0,1,0,0,0,0,0,500.0
4192,4404,31,166.4,64.4,3,4420,3.0,0.61,2024-03-29,574.0,10000.0,0,1,0,1,0,0,0,1,4051.967299973298
4193,4405,47,153.0,84.3,2,1290,3.0,0.98,2020-01-18,574.0,5000.0,0,1,1,0,0,0,1,0,500.0
4194,4406,36,170.1,68.9,0,500,3.0,0.44,2022-06-15,617.0,10000.0,1,0,0,1,0,1,0,0,500.0
4195,4407,55,159.8,74.9,0,1933,1.0,0.75,2020-04-26,574.0,5000.0,1,0,1,0,1,0,0,0,500.0
4196,4408,38,164.7,82.7,1,3847,2.0,0.01,2022-06-14,574.0,518.52,1,0,0,1,0,0,0,1,8339.012373226904
4197,4411,32,172.1,102.9,0,2591,4.0,0.1,2021-01-26,838.0,10000.0,0,1,0,1,0,0,1,0,500.0
4198,4412,23,152.7,102.8,2,2401,3.0,0.18,2022-01-31,457.0,5000.0,0,1,0,1,0,0,0,0,31532.96245721669
4199,4413,58,180.7,75.8,3,2913,3.0,0.25,2021-03-19,574.0,10000.0,1,0,0,1,0,1,0,0,27030.08687343462
4200,4414,33,162.7,67.5,0,3937,3.0,0.38,2021-01-23,611.0,755.41,1,0,0,1,0,0,0,0,8096.8382755445555
4201,4415,22,180.2,85.5,4,1274,3.0,0.89,2024-02-06,574.0,753.03,0,1,1,0,0,0,0,0,500.0
